alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1761555959.1171,elite,110.4196033021,1742354645.1049,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762848452,1762954777.2415,80,http,http://170.114.46.148:80,false,179.25810813904,80552,3456,95.886106085135,170.114.46.148
true,1758185400.6156,elite,123.17924444184,1756299448.2738,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762954329,1762954777.2268,80,http,http://185.221.160.25:80,false,178.12752723694,44645,92,99.794353666987,185.221.160.25
true,1759208327.6406,elite,121.88667951386,1756297655.3774,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762951895,1762954777.2252,80,http,http://185.221.160.30:80,false,149.98745918274,44669,86,99.80784269914,185.221.160.30
true,1761555559.8113,elite,137.37748634291,1761066576.8273,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762881306,1762954777.2094,80,http,http://102.177.176.99:80,false,216.0439491272,13139,1,99.992389649924,102.177.176.99
true,1758177686.2165,elite,122.16461187624,1756296783.9901,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762950779,1762954777.1409,80,http,http://102.177.176.187:80,false,34.228801727295,43036,662,98.485056524326,102.177.176.187
true,1759208273.9426,elite,111.25257868631,1742414094.6533,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762848773,1762954777.064,80,http,http://170.114.46.105:80,false,49.484729766846,80083,3390,95.938806560205,170.114.46.105
true,1758182448.9583,elite,113.97655296464,1753338109.336,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762412000,1762954776.9994,80,http,http://216.205.52.206:80,false,66.179037094116,64754,96,99.851966075559,216.205.52.206
true,1761067537.0955,elite,137.42520660559,1761067537.0955,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762882336,1762954776.9876,80,http,http://102.177.176.138:80,false,27.922868728638,13140,0,100,102.177.176.138
true,1759208539.4929,elite,110.80994180779,1742459449.4655,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762848624,1762954776.9474,80,http,http://45.67.215.189:80,false,94.435214996338,81190,3338,96.051012682188,45.67.215.189
true,1759218117.9186,elite,110.23602634779,1742394472.4573,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762848791,1762954776.8977,80,http,http://216.205.52.22:80,false,112.65683174133,80805,989,98.790864855613,216.205.52.22
true,1761555627.1582,elite,137.84626364533,1761068012.8639,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762882526,1762954776.8798,80,http,http://108.162.194.15:80,false,430.09066581726,13660,1,99.992679891662,108.162.194.15
true,1759208555.0205,elite,110.69042337635,1742332836.8866,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762849112,1762954776.8287,80,http,http://102.177.176.168:80,false,132.77173042297,78693,1592,98.017064208756,102.177.176.168
true,1759208372.7438,elite,110.96366217261,1742445116.7472,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762849130,1762954776.7975,80,http,http://89.116.250.136:80,false,431.89907073975,82516,977,98.829842022685,89.116.250.136
true,1761065260.0375,elite,141.90116678815,1761065260.0375,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762880065,1762954776.7603,80,http,http://141.101.114.218:80,false,321.03037834167,13305,0,100,141.101.114.218
true,1758182455.9701,elite,111.1019609747,1722235283.055,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762849456,1762954776.69,80,http,http://69.84.182.35:80,false,304.65483665466,82849,1664,98.031072142747,69.84.182.35
true,1759218099.8376,elite,110.57742525645,1742429820.2387,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762849514,1762954776.6406,80,http,http://170.114.45.251:80,false,197.6637840271,80177,1005,98.762040846493,170.114.45.251
true,1759218113.946,elite,111.42633394686,1742461496.0522,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762849068,1762954776.6222,80,http,http://69.84.182.249:80,false,163.59233856201,82731,3922,95.473901653722,69.84.182.249
true,1761777137.0596,elite,110.53733529692,1742381581.0047,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762849099,1762954776.5864,80,http,http://216.205.52.117:80,false,158.77151489258,80664,3347,96.015997905036,216.205.52.117
true,1758182814.3369,elite,121.5510607592,1756297257.8517,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762951301,1762954776.5232,80,http,http://185.221.160.35:80,false,100.58832168579,44727,96,99.785824242019,185.221.160.35
true,1761557385.0371,elite,113.96037755981,1753337926.5604,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762411415,1762954776.4749,80,http,http://216.205.52.96:80,false,191.32471084595,64776,95,99.853555517874,216.205.52.96
true,1758182456.4396,elite,110.36001982653,1750621883.5869,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762848973,1762954776.4374,80,http,http://216.205.52.58:80,false,218.47200393677,80474,97,99.879609288702,216.205.52.58
true,1759218063.3112,elite,110.96544877348,1742485347.5505,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762849083,1762954776.3378,80,http,http://216.205.52.243:80,false,40.068626403809,80744,909,98.886752476945,216.205.52.243
true,1758184077.5056,elite,111.11613371381,1742336199.8653,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762848643,1762954776.3367,80,http,http://102.177.176.246:80,false,24.646043777466,78672,3951,95.218038560691,102.177.176.246
true,1759218135.8211,elite,110.85249922386,1742397791.0882,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762849304,1762954776.31,80,http,http://69.84.182.200:80,false,269.12879943848,83174,3844,95.582523156129,69.84.182.200
true,1761555532.9875,elite,110.64066001766,1742569589.5156,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849028,1762954776.2592,80,http,http://185.221.160.50:80,false,112.7610206604,80568,632,99.221674876847,185.221.160.50
true,1762174842.7064,elite,138.60455189447,1761069844.8085,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762884549,1762954776.2503,80,http,http://108.162.194.61:80,false,322.72505760193,13645,1,99.992671845229,108.162.194.61
true,1759218128.1613,elite,111.76904839584,1742333403.528,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762848933,1762954776.2092,80,http,http://102.177.176.2:80,false,149.49727058411,78654,3946,95.222760290557,102.177.176.2
true,1758183782.9652,elite,111.09096628524,1742333231.7663,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762849771,1762954776.2001,80,http,http://102.177.176.242:80,false,410.44402122498,78854,3964,95.213600908015,102.177.176.242
true,1759208303.2834,elite,110.26422501346,1742420507.3625,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762848964,1762954775.9343,80,http,http://170.114.45.220:80,false,71.293354034424,80401,3403,95.939334637965,170.114.45.220
true,1758180926.0038,elite,111.17124618762,1742541891.4931,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762848884,1762954775.86,80,http,http://170.114.45.10:80,false,23.960828781128,80168,3083,96.296741180286,170.114.45.10
true,1760011377.6791,elite,110.82999929089,1742495613.2508,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762848836,1762954775.7673,80,http,http://45.67.215.229:80,false,33.790349960327,81119,3227,96.174092428805,45.67.215.229
true,1759208338.1046,elite,111.19526506097,1742429643.6155,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762848831,1762954775.7015,80,http,http://170.114.45.90:80,false,38.20538520813,80076,3939,95.311551508659,170.114.45.90
true,1761555580.6312,elite,109.50966532361,1742795761.8097,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762848863,1762954775.6273,80,http,http://185.221.160.20:80,false,346.26460075378,81068,904,98.897184404431,185.221.160.20
true,1758186309.3218,elite,110.32068839254,1742643210.4796,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762849023,1762954775.6054,80,http,http://69.84.182.61:80,false,163.56635093689,83128,3372,96.101734104046,69.84.182.61
true,1759218200.9725,elite,120.94065599068,1756297256.3255,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762951595,1762954775.3643,80,http,http://216.205.52.170:80,false,144.89388465881,44695,99,99.778988257356,216.205.52.170
true,1761572819.2918,elite,121.57594590923,1756298988.8648,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762953423,1762954775.3616,80,http,http://108.162.192.89:80,false,287.32466697693,45986,33,99.928290488711,108.162.192.89
true,1759218124.1614,elite,113.98905705614,1753335838.3923,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762409736,1762954775.2478,80,http,http://216.205.52.179:80,false,23.660659790039,64710,109,99.831839429797,216.205.52.179
true,1759218254.8366,elite,121.30295300531,1756296761.8061,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762950534,1762954775.2441,80,http,http://69.84.182.159:80,false,47.68180847168,46028,95,99.794029009388,69.84.182.159
true,1759208452.6168,elite,110.4934700291,1742476688.5374,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762849179,1762954775.2433,80,http,http://170.114.45.250:80,false,85.548877716064,80204,3306,96.041192671536,170.114.45.250
true,1761069308.1518,elite,138.47204476551,1761069308.1518,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762884075,1762954775.1541,80,http,http://108.162.194.145:80,false,275.34818649292,13620,0,100,108.162.194.145
true,1758181619.4829,elite,111.03259628192,1742426572.5288,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762848776,1762954775.0914,80,http,http://216.205.52.202:80,false,271.60501480103,80573,3357,96.000238293816,216.205.52.202
true,1761070278.171,elite,137.02990191987,1761070278.171,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762885252,1762954774.8693,80,http,http://45.67.215.233:80,false,122.93887138367,13340,0,100,45.67.215.233
true,1758182371.706,elite,110.68295786428,1742535145.6712,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762849249,1762954774.8332,80,http,http://216.205.52.248:80,false,54.090976715088,81081,3335,96.049327141774,216.205.52.248
true,1758185339.6175,elite,116.46403932734,1754409285.4322,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762878415,1762954774.7467,80,http,http://45.67.215.171:80,false,16.202449798584,57915,83,99.856891616952,45.67.215.171
true,1761572778.7904,elite,139.33430849102,1761065827.8994,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1762880494,1762954774.7411,80,http,http://69.84.182.122:80,false,42.558670043945,13757,1,99.992731501672,69.84.182.122
true,1759208346.1847,elite,110.86706798933,1742440641.9254,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762848703,1762954774.7113,80,http,http://69.84.182.213:80,false,21.58260345459,82785,3370,96.088445244037,69.84.182.213
